seed_percent,replication,num_seeds,expand_window,reached_in_window,reached_proportion
0.7500000000000001,42,3863,15,4755,0.9445768772348033
0.7500000000000001,42,3863,25,4759,0.9453714739769566
0.7500000000000001,43,4035,0,4706,0.9348430671434247
0.7500000000000001,43,4035,1,4812,0.9558998808104887
0.7500000000000001,43,4035,2,4829,0.9592769169646405
0.7500000000000001,43,4035,3,4841,0.9616607071911005
0.7500000000000001,43,4035,5,4846,0.9626539531187922
0.7500000000000001,43,4035,9,4858,0.9650377433452523
0.7500000000000001,43,4035,15,4860,0.965435041716329
0.7500000000000001,43,4035,25,4860,0.965435041716329
0.7500000000000001,44,3591,0,4353,0.864719904648391
0.7500000000000001,44,3591,1,4494,0.8927294398092968
0.7500000000000001,44,3591,2,4522,0.8982916170043703
0.7500000000000001,44,3591,3,4539,0.9016686531585221
0.7500000000000001,44,3591,5,4551,0.9040524433849821
0.7500000000000001,44,3591,9,4562,0.9062375844259039
0.7500000000000001,44,3591,15,4567,0.9072308303535955
0.7500000000000001,44,3591,25,4567,0.9072308303535955
0.7500000000000001,45,3887,0,4576,0.9090186730234406
0.7500000000000001,45,3887,1,4722,0.9380214541120382
0.7500000000000001,45,3887,2,4767,0.9469606674612634
0.7500000000000001,45,3887,3,4796,0.9527214938418752
0.7500000000000001,45,3887,5,4822,0.9578863726658721
0.7500000000000001,45,3887,9,4832,0.9598728645212554
0.7500000000000001,45,3887,15,4833,0.9600715137067938
0.7500000000000001,45,3887,25,4833,0.9600715137067938
0.7500000000000001,46,3656,0,4401,0.8742550655542313
0.7500000000000001,46,3656,1,4505,0.8949145808502185
0.7500000000000001,46,3656,2,4560,0.9058402860548271
0.7500000000000001,46,3656,3,4580,0.909813269765594
0.7500000000000001,46,3656,5,4586,0.911005164878824
0.7500000000000001,46,3656,9,4594,0.9125943583631307
0.7500000000000001,46,3656,15,4597,0.9131903059197457
0.7500000000000001,46,3656,25,4597,0.9131903059197457
0.7500000000000001,47,3814,0,4540,0.9018673023440604
0.7500000000000001,47,3814,1,4695,0.932657926102503
0.7500000000000001,47,3814,2,4730,0.9396106475963448
0.7500000000000001,47,3814,3,4743,0.9421930870083433
0.7500000000000001,47,3814,5,4762,0.9459674215335717
0.7500000000000001,47,3814,9,4774,0.9483512117600318
0.7500000000000001,47,3814,15,4775,0.9485498609455701
0.7500000000000001,47,3814,25,4775,0.9485498609455701
0.7500000000000001,48,3908,0,4612,0.9161700437028208
0.7500000000000001,48,3908,1,4729,0.9394119984108065
0.7500000000000001,48,3908,2,4754,0.944378228049265
0.7500000000000001,48,3908,3,4774,0.9483512117600318
0.7500000000000001,48,3908,5,4802,0.9539133889551052
0.7500000000000001,48,3908,9,4829,0.9592769169646405
0.7500000000000001,48,3908,15,4833,0.9600715137067938
0.7500000000000001,48,3908,25,4833,0.9600715137067938
0.7500000000000001,49,3840,0,4587,0.9112038140643623
0.7500000000000001,49,3840,1,4725,0.9386174016686532
0.7500000000000001,49,3840,2,4759,0.9453714739769566
0.7500000000000001,49,3840,3,4786,0.9507350019864919
0.7500000000000001,49,3840,5,4802,0.9539133889551052
0.7500000000000001,49,3840,9,4814,0.9562971791815653
0.7500000000000001,49,3840,15,4818,0.9570917759237187
0.7500000000000001,49,3840,25,4818,0.9570917759237187
0.7500000000000001,50,3981,0,4639,0.921533571712356
0.7500000000000001,50,3981,1,4757,0.94497417560588
0.7500000000000001,50,3981,2,4791,0.9517282479141835
0.7500000000000001,50,3981,3,4815,0.9564958283671037
0.7500000000000001,50,3981,5,4823,0.9580850218514104
0.7500000000000001,50,3981,9,4829,0.9592769169646405
0.7500000000000001,50,3981,15,4829,0.9592769169646405
0.7500000000000001,50,3981,25,4829,0.9592769169646405
0.8,1,4128,0,4680,0.929678188319428
0.8,1,4128,1,4756,0.9447755264203417
0.8,1,4128,2,4771,0.9477552642034167
0.8,1,4128,3,4779,0.9493444576877235
0.8,1,4128,5,4784,0.9503377036154151
0.8,1,4128,9,4796,0.9527214938418752
0.8,1,4128,15,4799,0.9533174413984903
0.8,1,4128,25,4799,0.9533174413984903
0.8,2,3678,0,4437,0.8814064362336115
0.8,2,3678,1,4554,0.9046483909415971
0.8,2,3678,2,4580,0.909813269765594
0.8,2,3678,3,4594,0.9125943583631307
0.8,2,3678,5,4598,0.9133889551052841
0.8,2,3678,9,4603,0.9143822010329757
0.8,2,3678,15,4606,0.9149781485895908
0.8,2,3678,25,4607,0.9151767977751292
0.8,3,3670,0,4408,0.8756456098529996
0.8,3,3670,1,4513,0.8965037743345252
0.8,3,3670,2,4555,0.9048470401271355
0.8,3,3670,3,4570,0.9078267779102106
0.8,3,3670,5,4576,0.9090186730234406
0.8,3,3670,9,4591,0.9119984108065157
0.8,3,3670,15,4594,0.9125943583631307
0.8,3,3670,25,4594,0.9125943583631307
0.8,4,3922,0,4479,0.8897497020262217
0.8,4,3922,1,4620,0.9177592371871275
0.8,4,3922,2,4652,0.9241160111243544
0.8,4,3922,3,4684,0.9304727850615813
0.8,4,3922,5,4714,0.9364322606277314
0.8,4,3922,9,4727,0.9390147000397299
0.8,4,3922,15,4730,0.9396106475963448
0.8,4,3922,25,4730,0.9396106475963448
0.8,5,4082,0,4673,0.9282876440206596
0.8,5,4082,1,4756,0.9447755264203417
0.8,5,4082,2,4789,0.9513309495431068
0.8,5,4082,3,4810,0.955502582439412
0.8,5,4082,5,4826,0.9586809694080254
0.8,5,4082,9,4835,0.9604688120778705
0.8,5,4082,15,4839,0.9612634088200238
0.8,5,4082,25,4839,0.9612634088200238
0.8,6,3537,0,4354,0.8649185538339292
0.8,6,3537,1,4508,0.8955105284068335
0.8,6,3537,2,4558,0.9054429876837505
0.8,6,3537,3,4578,0.9094159713945172
0.8,6,3537,5,4612,0.9161700437028208
0.8,6,3537,9,4619,0.9175605880015892
0.8,6,3537,15,4621,0.9179578863726658
0.8,6,3537,25,4621,0.9179578863726658
0.8,7,4120,0,4714,0.9364322606277314
0.8,7,4120,1,4805,0.9545093365117203
0.8,7,4120,2,4828,0.9590782677791021
0.8,7,4120,3,4849,0.9632499006754073
0.8,7,4120,5,4869,0.967222884386174
0.8,7,4120,9,4889,0.9711958680969408
0.8,7,4120,15,4891,0.9715931664680175
0.8,7,4120,25,4891,0.9715931664680175
0.8,8,3993,0,4600,0.9137862534763608
0.8,8,3993,1,4726,0.9388160508541915
0.8,8,3993,2,4754,0.944378228049265
0.8,8,3993,3,4770,0.9475566150178785
0.8,8,3993,5,4780,0.9495431068732618
0.8,8,3993,9,4784,0.9503377036154151
0.8,8,3993,15,4785,0.9505363528009535
0.8,8,3993,25,4785,0.9505363528009535
0.8,9,4112,0,4648,0.92332141438220106
0.8,9,4112,1,4732,0.9400079459674215
0.8,9,4112,2,4769,0.9473579658323401
0.8,9,4112,3,4775,0.9485498609455701
0.8,9,4112,5,4790,0.9515295987286452
0.8,9,4112,9,4804,0.954310687326182
0.8,9,4112,15,4806,0.9547079856972587
0.8,9,4112,25,4806,0.9547079856972587
0.8,10,4016,0,4652,0.9241160111243544
0.8,10,4016,1,4758,0.9451728247914184
0.8,10,4016,2,4778,0.9491458085021851
0.8,10,4016,3,4799,0.9533174413984903
0.8,10,4016,5,4818,0.9570917759237187
0.8,10,4016,9,4833,0.9600715137067938
0.8,10,4016,15,4836,0.9606674612634089
0.8,10,4016,25,4836,0.9606674612634089
0.8,11,3689,0,4385,0.8710766785856178
0.8,11,3689,1,4496,0.8931267381803735
0.8,11,3689,2,4524,0.8986889153754469
0.8,11,3689,3,4545,0.9028605482717521
0.8,11,3689,5,4558,0.9054429876837505
0.8,11,3689,9,4575,0.9088200238379023
0.8,11,3689,15,4582,0.9102105681366707
0.8,11,3689,25,4583,0.910409217322209
0.8,12,3996,0,4669,0.9274930472785061
0.8,12,3996,1,4812,0.9558998808104887
0.8,12,3996,2,4860,0.965435041716329
0.8,12,3996,3,4889,0.9711958680969408
0.8,12,3996,5,4897,0.9727850615812476
0.8,12,3996,9,4903,0.9739769566944776
0.8,12,3996,15,4905,0.9743742550655542
0.8,12,3996,25,4905,0.9743742550655542
0.8,13,4086,0,4696,0.9328565752880413
0.8,13,4086,1,4780,0.9495431068732618
0.8,13,4086,2,4808,0.9551052840683353
0.8,13,4086,3,4817,0.9568931267381804
0.8,13,4086,5,4822,0.9578863726658721
0.8,13,4086,9,4825,0.9584823202224871
0.8,13,4086,15,4829,0.9592769169646405
0.8,13,4086,25,4829,0.9592769169646405
0.8,14,3831,0,4582,0.9102105681366707
0.8,14,3831,1,4717,0.9370282081843464
0.8,14,3831,2,4752,0.9439809296781884
0.8,14,3831,3,4767,0.9469606674612634
0.8,14,3831,5,4781,0.9497417560588002
0.8,14,3831,9,4788,0.9511323003575686
0.8,14,3831,15,4791,0.9517282479141835
0.8,14,3831,25,4791,0.9517282479141835
0.8,15,4015,0,4723,0.9382201032975764
0.8,15,4015,1,4819,0.9572904251092571
0.8,15,4015,2,4836,0.9606674612634089
0.8,15,4015,3,4846,0.9626539531187922
0.8,15,4015,5,4850,0.9634485498609455
0.8,15,4015,9,4854,0.964243146603099
0.8,15,4015,15,4856,0.9646404449741756
0.8,15,4015,25,4856,0.9646404449741756
0.8,16,4154,0,4693,0.9322606277314263
0.8,16,4154,1,4793,0.9521255462852602
0.8,16,4154,2,4817,0.9568931267381804
0.8,16,4154,3,4830,0.9594755661501788
0.8,16,4154,5,4862,0.9658323400874056
0.8,16,4154,9,4875,0.968414779499404
0.8,16,4154,15,4877,0.9688120778704807
0.8,16,4154,25,4877,0.9688120778704807
0.8,17,4138,0,4703,0.9342471195868097
0.8,17,4138,1,4778,0.9491458085021851
0.8,17,4138,2,4800,0.9535160905840286
0.8,17,4138,3,4812,0.9558998808104887
0.8,17,4138,5,4826,0.9586809694080254
0.8,17,4138,9,4841,0.9616607071911005
0.8,17,4138,15,4844,0.9622566547477155
0.8,17,4138,25,4844,0.9622566547477155
0.8,18,3884,0,4484,0.8907429479539134
0.8,18,3884,1,4569,0.9076281287246722
0.8,18,3884,2,4590,0.9117997616209773
0.8,18,3884,3,4613,0.9163686928883592
0.8,18,3884,5,4633,0.9203416765991259
0.8,18,3884,9,4641,0.9219308700834327
0.8,18,3884,15,4643,0.9223281684545094
0.8,18,3884,25,4643,0.9223281684545094
0.8,19,4119,0,4700,0.9336511720301947
0.8,19,4119,1,4771,0.9477552642034167
0.8,19,4119,2,4794,0.9523241954707986
0.8,19,4119,3,4808,0.9551052840683353
0.8,19,4119,5,4830,0.9594755661501788
0.8,19,4119,9,4834,0.9602701628923321
0.8,19,4119,15,4834,0.9602701628923321
0.8,19,4119,25,4834,0.9602701628923321
0.8,20,4121,0,4667,0.9270957489074295
0.8,20,4121,1,4777,0.9489471593166467
0.8,20,4121,2,4803,0.9541120381406436
0.8,20,4121,3,4817,0.9568931267381804
0.8,20,4121,5,4837,0.9608661104489472
0.8,20,4121,9,4852,0.9638458482320222
0.8,20,4121,15,4854,0.964243146603099
0.8,20,4121,25,4854,0.964243146603099
0.8,21,4138,0,4697,0.9330552244735797
0.8,21,4138,1,4803,0.9541120381406436
0.8,21,4138,2,4829,0.9592769169646405
0.8,21,4138,3,4853,0.9640444974175606
0.8,21,4138,5,4860,0.965435041716329
0.8,21,4138,9,4868,0.9670242352006356
0.8,21,4138,15,4868,0.9670242352006356
0.8,21,4138,25,4868,0.9670242352006356
0.8,22,4031,0,4663,0.9263011521652761
0.8,22,4031,1,4770,0.9475566150178785
0.8,22,4031,2,4831,0.9596742153357172
0.8,22,4031,3,4851,0.9636471990464839
0.8,22,4031,5,4854,0.964243146603099
0.8,22,4031,9,4862,0.9658323400874056
0.8,22,4031,15,4863,0.966030989272944
0.8,22,4031,25,4863,0.966030989272944
0.8,23,3838,0,4475,0.8889551052840683
0.8,23,3838,1,4589,0.9116011124354391
0.8,23,3838,2,4605,0.9147794994040525
0.8,23,3838,3,4625,0.9187524831148193
0.8,23,3838,5,4647,0.9231227651966627
0.8,23,3838,9,4652,0.9241160111243544
0.8,23,3838,15,4652,0.9241160111243544
0.8,23,3838,25,4652,0.9241160111243544
0.8,24,3714,0,4440,0.8820023837902264
0.8,24,3714,1,4546,0.9030591974572905
0.8,24,3714,2,4577,0.909217322208979
0.8,24,3714,3,4588,0.9114024632499007
0.8,24,3714,5,4598,0.9133889551052841
0.8,24,3714,9,4606,0.9149781485895908
0.8,24,3714,15,4608,0.9153754469606674
0.8,24,3714,25,4608,0.9153754469606674
0.8,25,4143,0,4727,0.9390147000397299
0.8,25,4143,1,4822,0.9578863726658721
0.8,25,4143,2,4855,0.9644417957886373
0.8,25,4143,3,4866,0.966626936829559
0.8,25,4143,5,4872,0.9678188319427891
0.8,25,4143,9,4882,0.9698053237981724
0.8,25,4143,15,4886,0.9705999205403257
0.8,25,4143,25,4886,0.9705999205403257
0.8,26,3886,0,4635,0.9207389749702026
0.8,26,3886,1,4736,0.9408025427095749
0.8,26,3886,2,4769,0.9473579658323401
0.8,26,3886,3,4786,0.9507350019864919
0.8,26,3886,5,4800,0.9535160905840286
0.8,26,3886,9,4807,0.954906634882797
0.8,26,3886,15,4807,0.954906634882797
0.8,26,3886,25,4807,0.954906634882797
0.8,27,4076,0,4633,0.9203416765991259
0.8,27,4076,1,4716,0.9368295589988082
0.8,27,4076,2,4744,0.9423917361938816
0.8,27,4076,3,4756,0.9447755264203417
0.8,27,4076,5,4772,0.9479539133889551
0.8,27,4076,9,4784,0.9503377036154151
0.8,27,4076,15,4786,0.9507350019864919
0.8,27,4076,25,4790,0.9515295987286452
0.8,28,4103,0,4664,0.9264998013508144
0.8,28,4103,1,4784,0.9503377036154151
0.8,28,4103,2,4826,0.9586809694080254
0.8,28,4103,3,4850,0.9634485498609455
0.8,28,4103,5,4877,0.9688120778704807
0.8,28,4103,9,4889,0.9711958680969408
0.8,28,4103,15,4890,0.9713945172824792
0.8,28,4103,25,4890,0.9713945172824792
0.8,29,4179,0,4737,0.9410011918951132
0.8,29,4179,1,4834,0.9602701628923321
0.8,29,4179,2,4859,0.9652363925307906
0.8,29,4179,3,4880,0.9694080254270957
0.8,29,4179,5,4887,0.9707985697258641
0.8,29,4179,9,4894,0.9721891140246325
0.8,29,4179,15,4897,0.9727850615812476
0.8,29,4179,25,4898,0.9729837107667858
0.8,30,3650,0,4372,0.8684942391736193
0.8,30,3650,1,4488,0.8915375446960667
0.8,30,3650,2,4516,0.8970997218911403
0.8,30,3650,3,4534,0.9006754072308304
0.8,30,3650,5,4551,0.9040524433849821
0.8,30,3650,9,4566,0.9070321811680572
0.8,30,3650,15,4570,0.9078267779102106
0.8,30,3650,25,4570,0.9078267779102106
0.8,31,4077,0,4737,0.9410011918951132
0.8,31,4077,1,4823,0.9580850218514104
0.8,31,4077,2,4842,0.9618593563766389
0.8,31,4077,3,4851,0.9636471990464839
0.8,31,4077,5,4884,0.9702026221692491
0.8,31,4077,9,4896,0.9725864123957092
0.8,31,4077,15,4898,0.9729837107667858
0.8,31,4077,25,4898,0.9729837107667858
0.8,32,4021,0,4663,0.9263011521652761
0.8,32,4021,1,4748,0.9431863329360349
0.8,32,4021,2,4783,0.9501390544298768
0.8,32,4021,3,4795,0.952522844656337
0.8,32,4021,5,4803,0.9541120381406436
0.8,32,4021,9,4811,0.9557012316249504
0.8,32,4021,15,4813,0.9560985299960271
0.8,32,4021,25,4813,0.9560985299960271
0.8,33,4020,0,4618,0.9173619388160509
0.8,33,4020,1,4712,0.9360349622566547
0.8,33,4020,2,4753,0.9441795788637266
0.8,33,4020,3,4776,0.9487485101311085
0.8,33,4020,5,4787,0.9509336511720302
0.8,33,4020,9,4793,0.9521255462852602
0.8,33,4020,15,4795,0.952522844656337
0.8,33,4020,25,4795,0.952522844656337
0.8,34,4172,0,4743,0.9421930870083433
0.8,34,4172,1,4835,0.9604688120778705
0.8,34,4172,2,4858,0.9650377433452523
0.8,34,4172,3,4863,0.966030989272944
0.8,34,4172,5,4868,0.9670242352006356
0.8,34,4172,9,4874,0.9682161303138657
0.8,34,4172,15,4874,0.9682161303138657
0.8,34,4172,25,4874,0.9682161303138657
0.8,35,3990,0,4606,0.9149781485895908
0.8,35,3990,1,4715,0.9366309098132698
0.8,35,3990,2,4750,0.9435836313071116
0.8,35,3990,3,4774,0.9483512117600318
0.8,35,3990,5,4791,0.9517282479141835
0.8,35,3990,9,4808,0.9551052840683353
0.8,35,3990,15,4812,0.9558998808104887
0.8,35,3990,25,4812,0.9558998808104887
0.8,36,4083,0,4692,0.932061978545888
0.8,36,4083,1,4780,0.9495431068732618
0.8,36,4083,2,4806,0.9547079856972587
0.8,36,4083,3,4820,0.9574890742947954
0.8,36,4083,5,4851,0.9636471990464839
0.8,36,4083,9,4855,0.9644417957886373
0.8,36,4083,15,4857,0.9648390941597139
0.8,36,4083,25,4857,0.9648390941597139
0.8,37,3896,0,4530,0.899880810488677
0.8,37,3896,1,4649,0.9235200635677394
0.8,37,3896,2,4692,0.932061978545888
0.8,37,3896,3,4705,0.9346444179578863
0.8,37,3896,5,4724,0.9384187524831148
0.8,37,3896,9,4741,0.9417957886372665
0.8,37,3896,15,4743,0.9421930870083433
0.8,37,3896,25,4743,0.9421930870083433
0.8,38,4098,0,4696,0.9328565752880413
0.8,38,4098,1,4781,0.9497417560588002
0.8,38,4098,2,4811,0.9557012316249504
0.8,38,4098,3,4822,0.9578863726658721
0.8,38,4098,5,4841,0.9616607071911005
0.8,38,4098,9,4848,0.9630512514898689
0.8,38,4098,15,4852,0.9638458482320222
0.8,38,4098,25,4853,0.9640444974175606
0.8,39,3667,0,4324,0.8589590782677791
0.8,39,3667,1,4444,0.8827969805323799
0.8,39,3667,2,4456,0.8851807707588399
0.8,39,3667,3,4463,0.8865713150576082
0.8,39,3667,5,4471,0.888160508541915
0.8,39,3667,9,4476,0.8891537544696066
0.8,39,3667,15,4478,0.8895510528406834
0.8,39,3667,25,4478,0.8895510528406834
0.8,40,4224,0,4760,0.945570123162495
0.8,40,4224,1,4846,0.9626539531187922
0.8,40,4224,2,4871,0.9676201827572507
0.8,40,4224,3,4885,0.9704012713547875
0.8,40,4224,5,4898,0.9729837107667858
0.8,40,4224,9,4906,0.9745729042510926
0.8,40,4224,15,4907,0.9747715534366309
0.8,40,4224,25,4907,0.9747715534366309
0.8,41,4089,0,4705,0.9346444179578863
0.8,41,4089,1,4797,0.9529201430274136
0.8,41,4089,2,4813,0.9560985299960271
0.8,41,4089,3,4821,0.9576877234803337
0.8,41,4089,5,4838,0.9610647596344855
0.8,41,4089,9,4846,0.9626539531187922
0.8,41,4089,15,4849,0.9632499006754073
0.8,41,4089,25,4849,0.9632499006754073
0.8,42,4062,0,4722,0.9380214541120382
0.8,42,4062,1,4796,0.9527214938418752
0.8,42,4062,2,4817,0.9568931267381804
0.8,42,4062,3,4824,0.9582836710369488
0.8,42,4062,5,4833,0.9600715137067938
0.8,42,4062,9,4837,0.9608661104489472
0.8,42,4062,15,4838,0.9610647596344855
0.8,42,4062,25,4838,0.9610647596344855
0.8,43,4136,0,4676,0.9288835915772745
0.8,43,4136,1,4783,0.9501390544298768
0.8,43,4136,2,4802,0.9539133889551052
0.8,43,4136,3,4813,0.9560985299960271
0.8,43,4136,5,4820,0.9574890742947954
0.8,43,4136,9,4832,0.9598728645212554
0.8,43,4136,15,4834,0.9602701628923321
0.8,43,4136,25,4834,0.9602701628923321
0.8,44,4116,0,4702,0.9340484704012714
0.8,44,4116,1,4782,0.9499404052443385
0.8,44,4116,2,4793,0.9521255462852602
0.8,44,4116,3,4804,0.954310687326182
0.8,44,4116,5,4813,0.9560985299960271
0.8,44,4116,9,4825,0.9584823202224871
0.8,44,4116,15,4827,0.9588796185935637
0.8,44,4116,25,4827,0.9588796185935637
0.8,45,4191,0,4739,0.9413984902661899
0.8,45,4191,1,4806,0.9547079856972587
0.8,45,4191,2,4820,0.9574890742947954
0.8,45,4191,3,4834,0.9602701628923321
0.8,45,4191,5,4858,0.9650377433452523
0.8,45,4191,9,4863,0.966030989272944
0.8,45,4191,15,4865,0.9664282876440207
0.8,45,4191,25,4865,0.9664282876440207
0.8,46,4093,0,4691,0.9318633293603497
0.8,46,4093,1,4799,0.9533174413984903
0.8,46,4093,2,4825,0.9584823202224871
0.8,46,4093,3,4844,0.9622566547477155
0.8,46,4093,5,4863,0.966030989272944
0.8,46,4093,9,4869,0.967222884386174
0.8,46,4093,15,4871,0.9676201827572507
0.8,46,4093,25,4872,0.9678188319427891
0.8,47,4161,0,4738,0.9411998410806516
0.8,47,4161,1,4847,0.9628526023043306
0.8,47,4161,2,4862,0.9658323400874056
0.8,47,4161,3,4872,0.9678188319427891
0.8,47,4161,5,4875,0.968414779499404
0.8,47,4161,9,4879,0.9692093762415575
0.8,47,4161,15,4881,0.9696066746126341
0.8,47,4161,25,4881,0.9696066746126341
0.8,48,3920,0,4610,0.9157727453317441
0.8,48,3920,1,4719,0.9374255065554231
0.8,48,3920,2,4747,0.9429876837504966
0.8,48,3920,3,4765,0.9465633690901867
0.8,48,3920,5,4781,0.9497417560588002
0.8,48,3920,9,4785,0.9505363528009535
0.8,48,3920,15,4789,0.9513309495431068
0.8,48,3920,25,4789,0.9513309495431068
0.8,49,4244,0,4724,0.9384187524831148
0.8,49,4244,1,4812,0.9558998808104887
0.8,49,4244,2,4840,0.9614620580055622
0.8,49,4244,3,4851,0.9636471990464839
0.8,49,4244,5,4872,0.9678188319427891
0.8,49,4244,9,4877,0.9688120778704807
0.8,49,4244,15,4879,0.9692093762415575
0.8,49,4244,25,4879,0.9692093762415575
0.8,50,4080,0,4667,0.9270957489074295
0.8,50,4080,1,4783,0.9501390544298768
0.8,50,4080,2,4838,0.9610647596344855
0.8,50,4080,3,4863,0.966030989272944
0.8,50,4080,5,4883,0.9700039729837108
0.8,50,4080,9,4888,0.9709972189114024
0.8,50,4080,15,4889,0.9711958680969408
0.8,50,4080,25,4889,0.9711958680969408
0.8500000000000001,1,4275,0,4677,0.9290822407628129
0.8500000000000001,1,4275,1,4769,0.9473579658323401
0.8500000000000001,1,4275,2,4787,0.9509336511720302
0.8500000000000001,1,4275,3,4803,0.9541120381406436
0.8500000000000001,1,4275,5,4816,0.956694477552642
0.8500000000000001,1,4275,9,4821,0.9576877234803337
0.8500000000000001,1,4275,15,4822,0.9578863726658721
0.8500000000000001,1,4275,25,4822,0.9578863726658721
0.8500000000000001,2,4210,0,4739,0.9413984902661899
0.8500000000000001,2,4210,1,4832,0.9598728645212554
0.8500000000000001,2,4210,2,4861,0.9656336909018673
0.8500000000000001,2,4210,3,4882,0.9698053237981724
0.8500000000000001,2,4210,5,4895,0.9723877632101708
0.8500000000000001,2,4210,9,4900,0.9733810091378625
0.8500000000000001,2,4210,15,4900,0.9733810091378625
0.8500000000000001,2,4210,25,4900,0.9733810091378625
0.8500000000000001,3,4333,0,4783,0.9501390544298768
0.8500000000000001,3,4333,1,4844,0.9622566547477155
0.8500000000000001,3,4333,2,4872,0.9678188319427891
0.8500000000000001,3,4333,3,4883,0.9700039729837108
0.8500000000000001,3,4333,5,4891,0.9715931664680175
0.8500000000000001,3,4333,9,4900,0.9733810091378625
0.8500000000000001,3,4333,15,4901,0.9735796583234009
0.8500000000000001,3,4333,25,4901,0.9735796583234009
0.8500000000000001,4,4386,0,4793,0.9521255462852602
0.8500000000000001,4,4386,1,4862,0.9658323400874056
0.8500000000000001,4,4386,2,4889,0.9711958680969408
0.8500000000000001,4,4386,3,4901,0.9735796583234009
0.8500000000000001,4,4386,5,4910,0.9753675009932459
0.8500000000000001,4,4386,9,4917,0.9767580452920143
0.8500000000000001,4,4386,15,4919,0.977155343663091
0.8500000000000001,4,4386,25,4919,0.977155343663091
0.8500000000000001,5,4288,0,4762,0.9459674215335717
0.8500000000000001,5,4288,1,4843,0.9620580055621772
0.8500000000000001,5,4288,2,4853,0.9640444974175606
0.8500000000000001,5,4288,3,4857,0.9648390941597139
0.8500000000000001,5,4288,5,4865,0.9664282876440207
0.8500000000000001,5,4288,9,4872,0.9678188319427891
0.8500000000000001,5,4288,15,4873,0.9680174811283274
0.8500000000000001,5,4288,25,4873,0.9680174811283274
0.8500000000000001,6,4233,0,4756,0.9447755264203417
0.8500000000000001,6,4233,1,4838,0.9610647596344855
0.8500000000000001,6,4233,2,4850,0.9634485498609455
0.8500000000000001,6,4233,3,4871,0.9676201827572507
0.8500000000000001,6,4233,5,4875,0.968414779499404
0.8500000000000001,6,4233,9,4880,0.9694080254270957
0.8500000000000001,6,4233,15,4883,0.9700039729837108
0.8500000000000001,6,4233,25,4883,0.9700039729837108
0.8500000000000001,7,4169,0,4697,0.9330552244735797
0.8500000000000001,7,4169,1,4783,0.9501390544298768
0.8500000000000001,7,4169,2,4811,0.9557012316249504
0.8500000000000001,7,4169,3,4820,0.9574890742947954
0.8500000000000001,7,4169,5,4830,0.9594755661501788
0.8500000000000001,7,4169,9,4843,0.9620580055621772
0.8500000000000001,7,4169,15,4848,0.9630512514898689
0.8500000000000001,7,4169,25,4848,0.9630512514898689
0.8500000000000001,8,4217,0,4744,0.9423917361938816
0.8500000000000001,8,4217,1,4861,0.9656336909018673
0.8500000000000001,8,4217,2,4890,0.9713945172824792
0.8500000000000001,8,4217,3,4911,0.9755661501787842
0.8500000000000001,8,4217,5,4914,0.9761620977353993
0.8500000000000001,8,4217,9,4921,0.9775526420341677
0.8500000000000001,8,4217,15,4922,0.977751291219706
0.8500000000000001,8,4217,25,4922,0.977751291219706
0.8500000000000001,9,4326,0,4732,0.9400079459674215
0.8500000000000001,9,4326,1,4824,0.9582836710369488
0.8500000000000001,9,4326,2,4851,0.9636471990464839
0.8500000000000001,9,4326,3,4855,0.9644417957886373
0.8500000000000001,9,4326,5,4860,0.965435041716329
0.8500000000000001,9,4326,9,4863,0.966030989272944
0.8500000000000001,9,4326,15,4869,0.967222884386174
0.8500000000000001,9,4326,25,4869,0.967222884386174
0.8500000000000001,10,4163,0,4714,0.9364322606277314
0.8500000000000001,10,4163,1,4820,0.9574890742947954
0.8500000000000001,10,4163,2,4851,0.9636471990464839
0.8500000000000001,10,4163,3,4869,0.967222884386174
0.8500000000000001,10,4163,5,4877,0.9688120778704807
0.8500000000000001,10,4163,9,4881,0.9696066746126341
0.8500000000000001,10,4163,15,4882,0.9698053237981724
0.8500000000000001,10,4163,25,4882,0.9698053237981724
0.8500000000000001,11,4236,0,4774,0.9483512117600318
0.8500000000000001,11,4236,1,4856,0.9646404449741756
0.8500000000000001,11,4236,2,4890,0.9713945172824792
0.8500000000000001,11,4236,3,4917,0.9767580452920143
0.8500000000000001,11,4236,5,4927,0.9787445371473977
0.8500000000000001,11,4236,9,4929,0.9791418355184743
0.8500000000000001,11,4236,15,4930,0.9793404847040127
0.8500000000000001,11,4236,25,4930,0.9793404847040127
0.8500000000000001,12,4307,0,4728,0.9392133492252682
0.8500000000000001,12,4307,1,4815,0.9564958283671037
0.8500000000000001,12,4307,2,4840,0.9614620580055622
0.8500000000000001,12,4307,3,4863,0.966030989272944
0.8500000000000001,12,4307,5,4867,0.9668255860150974
0.8500000000000001,12,4307,9,4871,0.9676201827572507
0.8500000000000001,12,4307,15,4873,0.9680174811283274
0.8500000000000001,12,4307,25,4873,0.9680174811283274
0.8500000000000001,13,4352,0,4772,0.9479539133889551
0.8500000000000001,13,4352,1,4834,0.9602701628923321
0.8500000000000001,13,4352,2,4867,0.9668255860150974
0.8500000000000001,13,4352,3,4885,0.9704012713547875
0.8500000000000001,13,4352,5,4894,0.9721891140246325
0.8500000000000001,13,4352,9,4896,0.9725864123957092
0.8500000000000001,13,4352,15,4896,0.9725864123957092
0.8500000000000001,13,4352,25,4896,0.9725864123957092
0.8500000000000001,14,4057,0,4544,0.9026618990862137
0.8500000000000001,14,4057,1,4614,0.9165673420738975
